,index,Neighborhood,OccurMonth_Year,Matched_Names,Animal Cruelty Offenses,Arson,Assault Offenses,Bribery,Burglary,Counterfeiting/Forgery,Drug/Narcotic Offenses,Embezzlement,Extortion/Blackmail,Fraud Offenses,Homicide Offenses,Human Trafficking Offenses,Kidnapping/Abduction,Larceny Offenses,Motor Vehicle Theft,Pornography/Obscene Material,Prostitution Offenses,Robbery,Sex Offenses,Stolen Property Offenses,Vandalism,Weapon Law Violations,Total_Offenses,Average Radiance Per Pixel Per month,avg_home_price,median_home_price,average_cost_per_foot,days_on_market,homes_sold_2017,condo_sales,distressed_property_sales,year_built,adj_popn,adj_popn_pe_sq_mi,median_age,median_household_income,home_ownership,married,divorced,widowed,seperated,never_married,popn_bachelors_degree_perc,popn_graduate_degree,median_monthly_housing_expenses,people_below_poverty,unemployed_perc,english_perc,perc_households_children,x,perc_diff_county_last_year,perc_diff_state_last_year,total_newcomers_perc,x.1,parks_perc,x.2,commute_by_public_transit,commute_by_bike_perc,commute_by_walking_perc,commute_biking_walking_perc,miles_bike_route_per_sqkm,walk_score
4803,4803,ROSE CITY PARK,2020-09,ROSE_CITY_PARK,0.0,0.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,28.0,14.826796062650072,551735,550000,236,21,150,1,0,1932,9885,8258,41,75280,68.0,46.1,14.8,3.5,0.9,34.6,33.4,25.3,1183,8.9,5.5,91.2,28.3,85.8,0.8,3.5,4.6,25,3,14,12.2,6.0,3.1,9.1,4.45,71
4804,4804,ROSE CITY PARK,2020-10,ROSE_CITY_PARK,0.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,26.0,22.910778463114163,551735,550000,236,21,150,1,0,1932,9885,8258,41,75280,68.0,46.1,14.8,3.5,0.9,34.6,33.4,25.3,1183,8.9,5.5,91.2,28.3,85.8,0.8,3.5,4.6,25,3,14,12.2,6.0,3.1,9.1,4.45,71
4805,4805,ROSE CITY PARK,2020-11,ROSE_CITY_PARK,0.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,8.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,35.0,21.56215161851417,551735,550000,236,21,150,1,0,1932,9885,8258,41,75280,68.0,46.1,14.8,3.5,0.9,34.6,33.4,25.3,1183,8.9,5.5,91.2,28.3,85.8,0.8,3.5,4.6,25,3,14,12.2,6.0,3.1,9.1,4.45,71
4806,4806,ROSE CITY PARK,2020-12,ROSE_CITY_PARK,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,22.54124537492136,551735,550000,236,21,150,1,0,1932,9885,8258,41,75280,68.0,46.1,14.8,3.5,0.9,34.6,33.4,25.3,1183,8.9,5.5,91.2,28.3,85.8,0.8,3.5,4.6,25,3,14,12.2,6.0,3.1,9.1,4.45,71
4807,4807,ROSE CITY PARK,2021-01,ROSE_CITY_PARK,0.0,1.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,28.0,23.840417307536384,551735,550000,236,21,150,1,0,1932,9885,8258,41,75280,68.0,46.1,14.8,3.5,0.9,34.6,33.4,25.3,1183,8.9,5.5,91.2,28.3,85.8,0.8,3.5,4.6,25,3,14,12.2,6.0,3.1,9.1,4.45,71
4808,4808,ROSE CITY PARK,2021-02,ROSE_CITY_PARK,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,9.0,31.740197340683046,551735,550000,236,21,150,1,0,1932,9885,8258,41,75280,68.0,46.1,14.8,3.5,0.9,34.6,33.4,25.3,1183,8.9,5.5,91.2,28.3,85.8,0.8,3.5,4.6,25,3,14,12.2,6.0,3.1,9.1,4.45,71
4809,4809,ROSE CITY PARK,2021-03,ROSE_CITY_PARK,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,22.1072244806784,551735,550000,236,21,150,1,0,1932,9885,8258,41,75280,68.0,46.1,14.8,3.5,0.9,34.6,33.4,25.3,1183,8.9,5.5,91.2,28.3,85.8,0.8,3.5,4.6,25,3,14,12.2,6.0,3.1,9.1,4.45,71
4810,4810,ROSE CITY PARK,2021-04,ROSE_CITY_PARK,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,17.0,,551735,550000,236,21,150,1,0,1932,9885,8258,41,75280,68.0,46.1,14.8,3.5,0.9,34.6,33.4,25.3,1183,8.9,5.5,91.2,28.3,85.8,0.8,3.5,4.6,25,3,14,12.2,6.0,3.1,9.1,4.45,71
4811,4811,ROSE CITY PARK,2021-05,ROSE_CITY_PARK,0.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,19.0,22.407742885883167,551735,550000,236,21,150,1,0,1932,9885,8258,41,75280,68.0,46.1,14.8,3.5,0.9,34.6,33.4,25.3,1183,8.9,5.5,91.2,28.3,85.8,0.8,3.5,4.6,25,3,14,12.2,6.0,3.1,9.1,4.45,71
4812,4812,ROSEWAY,2015-07,ROSEWAY,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,11.0,22.52670416726752,435826,422500,242,22,153,0,0,1942,5426,6446,41,58951,65.2,47.4,14.8,3.6,1.9,32.4,28.6,19.4,1144,8.7,7.5,86.3,23.5,83.5,1.6,1.5,3.8,4,1,17,10.9,5.7,1.4,7.1,1.94,76
4813,4813,ROSEWAY,2015-08,ROSEWAY,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,20.07250075375344,435826,422500,242,22,153,0,0,1942,5426,6446,41,58951,65.2,47.4,14.8,3.6,1.9,32.4,28.6,19.4,1144,8.7,7.5,86.3,23.5,83.5,1.6,1.5,3.8,4,1,17,10.9,5.7,1.4,7.1,1.94,76
4814,4814,ROSEWAY,2015-09,ROSEWAY,0.0,0.0,2.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,16.0,19.471987337588807,435826,422500,242,22,153,0,0,1942,5426,6446,41,58951,65.2,47.4,14.8,3.6,1.9,32.4,28.6,19.4,1144,8.7,7.5,86.3,23.5,83.5,1.6,1.5,3.8,4,1,17,10.9,5.7,1.4,7.1,1.94,76
4815,4815,ROSEWAY,2015-10,ROSEWAY,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,15.0,19.42834215771096,435826,422500,242,22,153,0,0,1942,5426,6446,41,58951,65.2,47.4,14.8,3.6,1.9,32.4,28.6,19.4,1144,8.7,7.5,86.3,23.5,83.5,1.6,1.5,3.8,4,1,17,10.9,5.7,1.4,7.1,1.94,76
4816,4816,ROSEWAY,2015-11,ROSEWAY,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,17.580117305246908,435826,422500,242,22,153,0,0,1942,5426,6446,41,58951,65.2,47.4,14.8,3.6,1.9,32.4,28.6,19.4,1144,8.7,7.5,86.3,23.5,83.5,1.6,1.5,3.8,4,1,17,10.9,5.7,1.4,7.1,1.94,76
4817,4817,ROSEWAY,2015-12,ROSEWAY,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,12.733822653916532,435826,422500,242,22,153,0,0,1942,5426,6446,41,58951,65.2,47.4,14.8,3.6,1.9,32.4,28.6,19.4,1144,8.7,7.5,86.3,23.5,83.5,1.6,1.5,3.8,4,1,17,10.9,5.7,1.4,7.1,1.94,76
4818,4818,ROSEWAY,2016-01,ROSEWAY,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,13.0,21.915084537546363,435826,422500,242,22,153,0,0,1942,5426,6446,41,58951,65.2,47.4,14.8,3.6,1.9,32.4,28.6,19.4,1144,8.7,7.5,86.3,23.5,83.5,1.6,1.5,3.8,4,1,17,10.9,5.7,1.4,7.1,1.94,76
4819,4819,ROSEWAY,2016-02,ROSEWAY,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,1.0,0.0,3.0,1.0,15.0,15.36652966021424,435826,422500,242,22,153,0,0,1942,5426,6446,41,58951,65.2,47.4,14.8,3.6,1.9,32.4,28.6,19.4,1144,8.7,7.5,86.3,23.5,83.5,1.6,1.5,3.8,4,1,17,10.9,5.7,1.4,7.1,1.94,76
4820,4820,ROSEWAY,2016-03,ROSEWAY,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,16.677273857353367,435826,422500,242,22,153,0,0,1942,5426,6446,41,58951,65.2,47.4,14.8,3.6,1.9,32.4,28.6,19.4,1144,8.7,7.5,86.3,23.5,83.5,1.6,1.5,3.8,4,1,17,10.9,5.7,1.4,7.1,1.94,76
4821,4821,ROSEWAY,2016-04,ROSEWAY,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,19.229258394866545,435826,422500,242,22,153,0,0,1942,5426,6446,41,58951,65.2,47.4,14.8,3.6,1.9,32.4,28.6,19.4,1144,8.7,7.5,86.3,23.5,83.5,1.6,1.5,3.8,4,1,17,10.9,5.7,1.4,7.1,1.94,76
4822,4822,ROSEWAY,2016-05,ROSEWAY,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,10.0,19.727154843373388,435826,422500,242,22,153,0,0,1942,5426,6446,41,58951,65.2,47.4,14.8,3.6,1.9,32.4,28.6,19.4,1144,8.7,7.5,86.3,23.5,83.5,1.6,1.5,3.8,4,1,17,10.9,5.7,1.4,7.1,1.94,76
4823,4823,ROSEWAY,2016-06,ROSEWAY,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,10.0,17.13680689549118,435826,422500,242,22,153,0,0,1942,5426,6446,41,58951,65.2,47.4,14.8,3.6,1.9,32.4,28.6,19.4,1144,8.7,7.5,86.3,23.5,83.5,1.6,1.5,3.8,4,1,17,10.9,5.7,1.4,7.1,1.94,76
4824,4824,ROSEWAY,2016-07,ROSEWAY,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,11.0,16.964150910336333,435826,422500,242,22,153,0,0,1942,5426,6446,41,58951,65.2,47.4,14.8,3.6,1.9,32.4,28.6,19.4,1144,8.7,7.5,86.3,23.5,83.5,1.6,1.5,3.8,4,1,17,10.9,5.7,1.4,7.1,1.94,76
4825,4825,ROSEWAY,2016-08,ROSEWAY,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,17.0,18.68558393929155,435826,422500,242,22,153,0,0,1942,5426,6446,41,58951,65.2,47.4,14.8,3.6,1.9,32.4,28.6,19.4,1144,8.7,7.5,86.3,23.5,83.5,1.6,1.5,3.8,4,1,17,10.9,5.7,1.4,7.1,1.94,76
4826,4826,ROSEWAY,2016-09,ROSEWAY,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,17.766788626921837,435826,422500,242,22,153,0,0,1942,5426,6446,41,58951,65.2,47.4,14.8,3.6,1.9,32.4,28.6,19.4,1144,8.7,7.5,86.3,23.5,83.5,1.6,1.5,3.8,4,1,17,10.9,5.7,1.4,7.1,1.94,76
4827,4827,ROSEWAY,2016-10,ROSEWAY,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,14.022207455319414,435826,422500,242,22,153,0,0,1942,5426,6446,41,58951,65.2,47.4,14.8,3.6,1.9,32.4,28.6,19.4,1144,8.7,7.5,86.3,23.5,83.5,1.6,1.5,3.8,4,1,17,10.9,5.7,1.4,7.1,1.94,76
4828,4828,ROSEWAY,2016-11,ROSEWAY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,10.0,16.527073493276802,435826,422500,242,22,153,0,0,1942,5426,6446,41,58951,65.2,47.4,14.8,3.6,1.9,32.4,28.6,19.4,1144,8.7,7.5,86.3,23.5,83.5,1.6,1.5,3.8,4,1,17,10.9,5.7,1.4,7.1,1.94,76
4829,4829,ROSEWAY,2016-12,ROSEWAY,0.0,5.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,14.77371072601426,435826,422500,242,22,153,0,0,1942,5426,6446,41,58951,65.2,47.4,14.8,3.6,1.9,32.4,28.6,19.4,1144,8.7,7.5,86.3,23.5,83.5,1.6,1.5,3.8,4,1,17,10.9,5.7,1.4,7.1,1.94,76
4830,4830,ROSEWAY,2017-01,ROSEWAY,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.0,20.21606974972297,435826,422500,242,22,153,0,0,1942,5426,6446,41,58951,65.2,47.4,14.8,3.6,1.9,32.4,28.6,19.4,1144,8.7,7.5,86.3,23.5,83.5,1.6,1.5,3.8,4,1,17,10.9,5.7,1.4,7.1,1.94,76
4831,4831,ROSEWAY,2017-02,ROSEWAY,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,16.0,12.29791778476619,435826,422500,242,22,153,0,0,1942,5426,6446,41,58951,65.2,47.4,14.8,3.6,1.9,32.4,28.6,19.4,1144,8.7,7.5,86.3,23.5,83.5,1.6,1.5,3.8,4,1,17,10.9,5.7,1.4,7.1,1.94,76
4832,4832,ROSEWAY,2017-03,ROSEWAY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,13.939451690371287,435826,422500,242,22,153,0,0,1942,5426,6446,41,58951,65.2,47.4,14.8,3.6,1.9,32.4,28.6,19.4,1144,8.7,7.5,86.3,23.5,83.5,1.6,1.5,3.8,4,1,17,10.9,5.7,1.4,7.1,1.94,76
4833,4833,ROSEWAY,2017-04,ROSEWAY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,10.0,15.799059805337867,435826,422500,242,22,153,0,0,1942,5426,6446,41,58951,65.2,47.4,14.8,3.6,1.9,32.4,28.6,19.4,1144,8.7,7.5,86.3,23.5,83.5,1.6,1.5,3.8,4,1,17,10.9,5.7,1.4,7.1,1.94,76
4834,4834,ROSEWAY,2017-05,ROSEWAY,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,16.0,17.174034028378088,435826,422500,242,22,153,0,0,1942,5426,6446,41,58951,65.2,47.4,14.8,3.6,1.9,32.4,28.6,19.4,1144,8.7,7.5,86.3,23.5,83.5,1.6,1.5,3.8,4,1,17,10.9,5.7,1.4,7.1,1.94,76
4835,4835,ROSEWAY,2017-06,ROSEWAY,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,15.0,16.590185370047248,435826,422500,242,22,153,0,0,1942,5426,6446,41,58951,65.2,47.4,14.8,3.6,1.9,32.4,28.6,19.4,1144,8.7,7.5,86.3,23.5,83.5,1.6,1.5,3.8,4,1,17,10.9,5.7,1.4,7.1,1.94,76
4836,4836,ROSEWAY,2017-07,ROSEWAY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,18.600841249869127,435826,422500,242,22,153,0,0,1942,5426,6446,41,58951,65.2,47.4,14.8,3.6,1.9,32.4,28.6,19.4,1144,8.7,7.5,86.3,23.5,83.5,1.6,1.5,3.8,4,1,17,10.9,5.7,1.4,7.1,1.94,76
4837,4837,ROSEWAY,2017-08,ROSEWAY,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,24.0,17.91189379062293,435826,422500,242,22,153,0,0,1942,5426,6446,41,58951,65.2,47.4,14.8,3.6,1.9,32.4,28.6,19.4,1144,8.7,7.5,86.3,23.5,83.5,1.6,1.5,3.8,4,1,17,10.9,5.7,1.4,7.1,1.94,76
4838,4838,ROSEWAY,2017-09,ROSEWAY,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,18.0,16.49597349828678,435826,422500,242,22,153,0,0,1942,5426,6446,41,58951,65.2,47.4,14.8,3.6,1.9,32.4,28.6,19.4,1144,8.7,7.5,86.3,23.5,83.5,1.6,1.5,3.8,4,1,17,10.9,5.7,1.4,7.1,1.94,76
4839,4839,ROSEWAY,2017-10,ROSEWAY,0.0,0.0,4.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,21.0,17.733153030290598,435826,422500,242,22,153,0,0,1942,5426,6446,41,58951,65.2,47.4,14.8,3.6,1.9,32.4,28.6,19.4,1144,8.7,7.5,86.3,23.5,83.5,1.6,1.5,3.8,4,1,17,10.9,5.7,1.4,7.1,1.94,76
4840,4840,ROSEWAY,2017-11,ROSEWAY,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,17.875017765424563,435826,422500,242,22,153,0,0,1942,5426,6446,41,58951,65.2,47.4,14.8,3.6,1.9,32.4,28.6,19.4,1144,8.7,7.5,86.3,23.5,83.5,1.6,1.5,3.8,4,1,17,10.9,5.7,1.4,7.1,1.94,76
4841,4841,ROSEWAY,2017-12,ROSEWAY,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,19.0,23.808378688054688,435826,422500,242,22,153,0,0,1942,5426,6446,41,58951,65.2,47.4,14.8,3.6,1.9,32.4,28.6,19.4,1144,8.7,7.5,86.3,23.5,83.5,1.6,1.5,3.8,4,1,17,10.9,5.7,1.4,7.1,1.94,76
4842,4842,ROSEWAY,2018-01,ROSEWAY,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,14.0,17.696674073051256,435826,422500,242,22,153,0,0,1942,5426,6446,41,58951,65.2,47.4,14.8,3.6,1.9,32.4,28.6,19.4,1144,8.7,7.5,86.3,23.5,83.5,1.6,1.5,3.8,4,1,17,10.9,5.7,1.4,7.1,1.94,76
4843,4843,ROSEWAY,2018-02,ROSEWAY,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,6.0,32.18217133332031,435826,422500,242,22,153,0,0,1942,5426,6446,41,58951,65.2,47.4,14.8,3.6,1.9,32.4,28.6,19.4,1144,8.7,7.5,86.3,23.5,83.5,1.6,1.5,3.8,4,1,17,10.9,5.7,1.4,7.1,1.94,76
4844,4844,ROSEWAY,2018-03,ROSEWAY,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,14.0,16.160380724866357,435826,422500,242,22,153,0,0,1942,5426,6446,41,58951,65.2,47.4,14.8,3.6,1.9,32.4,28.6,19.4,1144,8.7,7.5,86.3,23.5,83.5,1.6,1.5,3.8,4,1,17,10.9,5.7,1.4,7.1,1.94,76
4845,4845,ROSEWAY,2018-04,ROSEWAY,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,13.0,17.51883929142527,435826,422500,242,22,153,0,0,1942,5426,6446,41,58951,65.2,47.4,14.8,3.6,1.9,32.4,28.6,19.4,1144,8.7,7.5,86.3,23.5,83.5,1.6,1.5,3.8,4,1,17,10.9,5.7,1.4,7.1,1.94,76
4846,4846,ROSEWAY,2018-05,ROSEWAY,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,18.0,17.723444117956895,435826,422500,242,22,153,0,0,1942,5426,6446,41,58951,65.2,47.4,14.8,3.6,1.9,32.4,28.6,19.4,1144,8.7,7.5,86.3,23.5,83.5,1.6,1.5,3.8,4,1,17,10.9,5.7,1.4,7.1,1.94,76
4847,4847,ROSEWAY,2018-06,ROSEWAY,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18.0,16.649664123103303,435826,422500,242,22,153,0,0,1942,5426,6446,41,58951,65.2,47.4,14.8,3.6,1.9,32.4,28.6,19.4,1144,8.7,7.5,86.3,23.5,83.5,1.6,1.5,3.8,4,1,17,10.9,5.7,1.4,7.1,1.94,76
4848,4848,ROSEWAY,2018-07,ROSEWAY,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,17.40462433540825,435826,422500,242,22,153,0,0,1942,5426,6446,41,58951,65.2,47.4,14.8,3.6,1.9,32.4,28.6,19.4,1144,8.7,7.5,86.3,23.5,83.5,1.6,1.5,3.8,4,1,17,10.9,5.7,1.4,7.1,1.94,76
4849,4849,ROSEWAY,2018-08,ROSEWAY,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,13.0,17.698708013638846,435826,422500,242,22,153,0,0,1942,5426,6446,41,58951,65.2,47.4,14.8,3.6,1.9,32.4,28.6,19.4,1144,8.7,7.5,86.3,23.5,83.5,1.6,1.5,3.8,4,1,17,10.9,5.7,1.4,7.1,1.94,76
4850,4850,ROSEWAY,2018-09,ROSEWAY,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,18.0,17.37154156154514,435826,422500,242,22,153,0,0,1942,5426,6446,41,58951,65.2,47.4,14.8,3.6,1.9,32.4,28.6,19.4,1144,8.7,7.5,86.3,23.5,83.5,1.6,1.5,3.8,4,1,17,10.9,5.7,1.4,7.1,1.94,76
4851,4851,ROSEWAY,2018-10,ROSEWAY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,12.0,15.712590359101329,435826,422500,242,22,153,0,0,1942,5426,6446,41,58951,65.2,47.4,14.8,3.6,1.9,32.4,28.6,19.4,1144,8.7,7.5,86.3,23.5,83.5,1.6,1.5,3.8,4,1,17,10.9,5.7,1.4,7.1,1.94,76
4852,4852,ROSEWAY,2018-11,ROSEWAY,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,16.044247013027384,435826,422500,242,22,153,0,0,1942,5426,6446,41,58951,65.2,47.4,14.8,3.6,1.9,32.4,28.6,19.4,1144,8.7,7.5,86.3,23.5,83.5,1.6,1.5,3.8,4,1,17,10.9,5.7,1.4,7.1,1.94,76
4853,4853,ROSEWAY,2018-12,ROSEWAY,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.0,22.199971148713846,435826,422500,242,22,153,0,0,1942,5426,6446,41,58951,65.2,47.4,14.8,3.6,1.9,32.4,28.6,19.4,1144,8.7,7.5,86.3,23.5,83.5,1.6,1.5,3.8,4,1,17,10.9,5.7,1.4,7.1,1.94,76
4854,4854,ROSEWAY,2019-01,ROSEWAY,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.0,20.45453812605587,435826,422500,242,22,153,0,0,1942,5426,6446,41,58951,65.2,47.4,14.8,3.6,1.9,32.4,28.6,19.4,1144,8.7,7.5,86.3,23.5,83.5,1.6,1.5,3.8,4,1,17,10.9,5.7,1.4,7.1,1.94,76
4855,4855,ROSEWAY,2019-02,ROSEWAY,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,13.0,20.500256069635945,435826,422500,242,22,153,0,0,1942,5426,6446,41,58951,65.2,47.4,14.8,3.6,1.9,32.4,28.6,19.4,1144,8.7,7.5,86.3,23.5,83.5,1.6,1.5,3.8,4,1,17,10.9,5.7,1.4,7.1,1.94,76
