index,Neighborhood,OccurMonth_Year,Animal Cruelty Offenses,Arson,Assault Offenses,Bribery,Burglary,Counterfeiting/Forgery,Drug/Narcotic Offenses,Embezzlement,Extortion/Blackmail,Fraud Offenses,Gambling Offenses,Homicide Offenses,Human Trafficking Offenses,Kidnapping/Abduction,Larceny Offenses,Motor Vehicle Theft,Pornography/Obscene Material,Prostitution Offenses,Robbery,Sex Offenses,Stolen Property Offenses,Vandalism,Weapon Law Violations,Total_Offenses,avg_home_price,median_home_price,average_cost_per_foot,days_on_market,homes_sold_2017,condo_sales,distressed_property_sales,year_built,adj_popn,adj_popn_pe_sq_mi,median_age,median_household_income,home_ownership,married,divorced,widowed,seperated,never_married,popn_bachelors_degree_perc,popn_graduate_degree,median_monthly_housing_expenses,people_below_poverty,unemployed_perc,english_perc,perc_households_children,x,perc_diff_county_last_year,perc_diff_state_last_year,total_newcomers_perc,x.1,parks_perc,x.2,commute_by_public_transit,commute_by_bike_perc,commute_by_walking_perc,commute_biking_walking_perc,miles_bike_route_per_sqkm,walk_score,Matched_Names,Unnamed: 0,dates,Neighborhoods,Average Radiance Per Pixel Per month
5841,ST JOHNS,2020-11,0.0,1.0,12.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,22.0,15.0,0.0,0.0,2.0,0.0,0.0,15.0,1.0,75.0,342558.0,345000.0,240.0,20.0,307.0,10.0,1.0,1961.0,13132.0,1193.0,38.0,61268.0,64.7,47.9,11.3,3.2,2.3,35.6,20.5,8.7,1163.0,9.6,5.8,76.9,28.2,84.2,1.7,1.6,3.4,2180.0,31.0,20,8.2,1.5,1.5,3.0,1.92,65.0,ST. JOHNS,,,,
5842,ST JOHNS,2020-12,0.0,1.0,12.0,0.0,10.0,2.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,29.0,10.0,0.0,0.0,4.0,0.0,0.0,9.0,0.0,84.0,342558.0,345000.0,240.0,20.0,307.0,10.0,1.0,1961.0,13132.0,1193.0,38.0,61268.0,64.7,47.9,11.3,3.2,2.3,35.6,20.5,8.7,1163.0,9.6,5.8,76.9,28.2,84.2,1.7,1.6,3.4,2180.0,31.0,20,8.2,1.5,1.5,3.0,1.92,65.0,ST. JOHNS,,,,
5843,ST JOHNS,2021-01,0.0,1.0,11.0,0.0,3.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,41.0,9.0,0.0,0.0,3.0,0.0,0.0,8.0,0.0,84.0,342558.0,345000.0,240.0,20.0,307.0,10.0,1.0,1961.0,13132.0,1193.0,38.0,61268.0,64.7,47.9,11.3,3.2,2.3,35.6,20.5,8.7,1163.0,9.6,5.8,76.9,28.2,84.2,1.7,1.6,3.4,2180.0,31.0,20,8.2,1.5,1.5,3.0,1.92,65.0,ST. JOHNS,,,,
5844,ST JOHNS,2021-02,0.0,0.0,10.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,24.0,6.0,0.0,0.0,3.0,0.0,0.0,11.0,0.0,60.0,342558.0,345000.0,240.0,20.0,307.0,10.0,1.0,1961.0,13132.0,1193.0,38.0,61268.0,64.7,47.9,11.3,3.2,2.3,35.6,20.5,8.7,1163.0,9.6,5.8,76.9,28.2,84.2,1.7,1.6,3.4,2180.0,31.0,20,8.2,1.5,1.5,3.0,1.92,65.0,ST. JOHNS,,,,
5845,ST JOHNS,2021-03,0.0,0.0,11.0,0.0,5.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,1.0,22.0,12.0,0.0,0.0,2.0,2.0,0.0,17.0,1.0,79.0,342558.0,345000.0,240.0,20.0,307.0,10.0,1.0,1961.0,13132.0,1193.0,38.0,61268.0,64.7,47.9,11.3,3.2,2.3,35.6,20.5,8.7,1163.0,9.6,5.8,76.9,28.2,84.2,1.7,1.6,3.4,2180.0,31.0,20,8.2,1.5,1.5,3.0,1.92,65.0,ST. JOHNS,,,,
5846,ST JOHNS,2021-04,0.0,0.0,27.0,0.0,5.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,16.0,10.0,0.0,0.0,1.0,0.0,0.0,12.0,0.0,74.0,342558.0,345000.0,240.0,20.0,307.0,10.0,1.0,1961.0,13132.0,1193.0,38.0,61268.0,64.7,47.9,11.3,3.2,2.3,35.6,20.5,8.7,1163.0,9.6,5.8,76.9,28.2,84.2,1.7,1.6,3.4,2180.0,31.0,20,8.2,1.5,1.5,3.0,1.92,65.0,ST. JOHNS,,,,
5847,ST JOHNS,2021-05,0.0,0.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,24.0,19.0,0.0,0.0,4.0,3.0,0.0,16.0,1.0,85.0,342558.0,345000.0,240.0,20.0,307.0,10.0,1.0,1961.0,13132.0,1193.0,38.0,61268.0,64.7,47.9,11.3,3.2,2.3,35.6,20.5,8.7,1163.0,9.6,5.8,76.9,28.2,84.2,1.7,1.6,3.4,2180.0,31.0,20,8.2,1.5,1.5,3.0,1.92,65.0,ST. JOHNS,,,,
5848,SULLIVAN'S GULCH,2015-07,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,27.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,42.0,400960.0,280750.0,289.0,31.0,38.0,74.0,3.0,1951.0,3244.0,10170.0,39.0,57325.0,30.2,36.3,12.1,2.2,1.4,47.7,39.1,27.1,1114.0,11.1,4.4,89.5,10.9,73.4,1.3,5.9,8.2,5.0,2.0,13,12.4,11.4,8.5,19.9,9.08,87.0,SULLIVAN'S GULCH,,,,
5849,SULLIVAN'S GULCH,2015-08,0.0,0.0,2.0,0.0,4.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,27.0,400960.0,280750.0,289.0,31.0,38.0,74.0,3.0,1951.0,3244.0,10170.0,39.0,57325.0,30.2,36.3,12.1,2.2,1.4,47.7,39.1,27.1,1114.0,11.1,4.4,89.5,10.9,73.4,1.3,5.9,8.2,5.0,2.0,13,12.4,11.4,8.5,19.9,9.08,87.0,SULLIVAN'S GULCH,,,,
5850,SULLIVAN'S GULCH,2015-09,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,18.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,35.0,400960.0,280750.0,289.0,31.0,38.0,74.0,3.0,1951.0,3244.0,10170.0,39.0,57325.0,30.2,36.3,12.1,2.2,1.4,47.7,39.1,27.1,1114.0,11.1,4.4,89.5,10.9,73.4,1.3,5.9,8.2,5.0,2.0,13,12.4,11.4,8.5,19.9,9.08,87.0,SULLIVAN'S GULCH,,,,
5851,SULLIVAN'S GULCH,2015-10,0.0,0.0,4.0,0.0,5.0,1.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,23.0,2.0,0.0,0.0,2.0,0.0,0.0,6.0,0.0,52.0,400960.0,280750.0,289.0,31.0,38.0,74.0,3.0,1951.0,3244.0,10170.0,39.0,57325.0,30.2,36.3,12.1,2.2,1.4,47.7,39.1,27.1,1114.0,11.1,4.4,89.5,10.9,73.4,1.3,5.9,8.2,5.0,2.0,13,12.4,11.4,8.5,19.9,9.08,87.0,SULLIVAN'S GULCH,,,,
5852,SULLIVAN'S GULCH,2015-11,0.0,0.0,4.0,0.0,4.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,28.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,48.0,400960.0,280750.0,289.0,31.0,38.0,74.0,3.0,1951.0,3244.0,10170.0,39.0,57325.0,30.2,36.3,12.1,2.2,1.4,47.7,39.1,27.1,1114.0,11.1,4.4,89.5,10.9,73.4,1.3,5.9,8.2,5.0,2.0,13,12.4,11.4,8.5,19.9,9.08,87.0,SULLIVAN'S GULCH,,,,
5853,SULLIVAN'S GULCH,2015-12,0.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,21.0,7.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0,43.0,400960.0,280750.0,289.0,31.0,38.0,74.0,3.0,1951.0,3244.0,10170.0,39.0,57325.0,30.2,36.3,12.1,2.2,1.4,47.7,39.1,27.1,1114.0,11.1,4.4,89.5,10.9,73.4,1.3,5.9,8.2,5.0,2.0,13,12.4,11.4,8.5,19.9,9.08,87.0,SULLIVAN'S GULCH,,,,
5854,SULLIVAN'S GULCH,2016-01,0.0,0.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,26.0,400960.0,280750.0,289.0,31.0,38.0,74.0,3.0,1951.0,3244.0,10170.0,39.0,57325.0,30.2,36.3,12.1,2.2,1.4,47.7,39.1,27.1,1114.0,11.1,4.4,89.5,10.9,73.4,1.3,5.9,8.2,5.0,2.0,13,12.4,11.4,8.5,19.9,9.08,87.0,SULLIVAN'S GULCH,,,,
5855,SULLIVAN'S GULCH,2016-02,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,16.0,5.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,32.0,400960.0,280750.0,289.0,31.0,38.0,74.0,3.0,1951.0,3244.0,10170.0,39.0,57325.0,30.2,36.3,12.1,2.2,1.4,47.7,39.1,27.1,1114.0,11.1,4.4,89.5,10.9,73.4,1.3,5.9,8.2,5.0,2.0,13,12.4,11.4,8.5,19.9,9.08,87.0,SULLIVAN'S GULCH,,,,
5856,SULLIVAN'S GULCH,2016-03,0.0,0.0,4.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,25.0,400960.0,280750.0,289.0,31.0,38.0,74.0,3.0,1951.0,3244.0,10170.0,39.0,57325.0,30.2,36.3,12.1,2.2,1.4,47.7,39.1,27.1,1114.0,11.1,4.4,89.5,10.9,73.4,1.3,5.9,8.2,5.0,2.0,13,12.4,11.4,8.5,19.9,9.08,87.0,SULLIVAN'S GULCH,,,,
5857,SULLIVAN'S GULCH,2016-04,0.0,0.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,1.0,34.0,400960.0,280750.0,289.0,31.0,38.0,74.0,3.0,1951.0,3244.0,10170.0,39.0,57325.0,30.2,36.3,12.1,2.2,1.4,47.7,39.1,27.1,1114.0,11.1,4.4,89.5,10.9,73.4,1.3,5.9,8.2,5.0,2.0,13,12.4,11.4,8.5,19.9,9.08,87.0,SULLIVAN'S GULCH,,,,
5858,SULLIVAN'S GULCH,2016-05,0.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,15.0,3.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,36.0,400960.0,280750.0,289.0,31.0,38.0,74.0,3.0,1951.0,3244.0,10170.0,39.0,57325.0,30.2,36.3,12.1,2.2,1.4,47.7,39.1,27.1,1114.0,11.1,4.4,89.5,10.9,73.4,1.3,5.9,8.2,5.0,2.0,13,12.4,11.4,8.5,19.9,9.08,87.0,SULLIVAN'S GULCH,,,,
5859,SULLIVAN'S GULCH,2016-06,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,31.0,400960.0,280750.0,289.0,31.0,38.0,74.0,3.0,1951.0,3244.0,10170.0,39.0,57325.0,30.2,36.3,12.1,2.2,1.4,47.7,39.1,27.1,1114.0,11.1,4.4,89.5,10.9,73.4,1.3,5.9,8.2,5.0,2.0,13,12.4,11.4,8.5,19.9,9.08,87.0,SULLIVAN'S GULCH,,,,
5860,SULLIVAN'S GULCH,2016-07,0.0,1.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,32.0,400960.0,280750.0,289.0,31.0,38.0,74.0,3.0,1951.0,3244.0,10170.0,39.0,57325.0,30.2,36.3,12.1,2.2,1.4,47.7,39.1,27.1,1114.0,11.1,4.4,89.5,10.9,73.4,1.3,5.9,8.2,5.0,2.0,13,12.4,11.4,8.5,19.9,9.08,87.0,SULLIVAN'S GULCH,,,,
5861,SULLIVAN'S GULCH,2016-08,0.0,1.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,26.0,7.0,0.0,0.0,3.0,0.0,0.0,7.0,0.0,51.0,400960.0,280750.0,289.0,31.0,38.0,74.0,3.0,1951.0,3244.0,10170.0,39.0,57325.0,30.2,36.3,12.1,2.2,1.4,47.7,39.1,27.1,1114.0,11.1,4.4,89.5,10.9,73.4,1.3,5.9,8.2,5.0,2.0,13,12.4,11.4,8.5,19.9,9.08,87.0,SULLIVAN'S GULCH,,,,
5862,SULLIVAN'S GULCH,2016-09,0.0,1.0,9.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,15.0,2.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,40.0,400960.0,280750.0,289.0,31.0,38.0,74.0,3.0,1951.0,3244.0,10170.0,39.0,57325.0,30.2,36.3,12.1,2.2,1.4,47.7,39.1,27.1,1114.0,11.1,4.4,89.5,10.9,73.4,1.3,5.9,8.2,5.0,2.0,13,12.4,11.4,8.5,19.9,9.08,87.0,SULLIVAN'S GULCH,,,,
5863,SULLIVAN'S GULCH,2016-10,0.0,1.0,10.0,0.0,2.0,1.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,27.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,51.0,400960.0,280750.0,289.0,31.0,38.0,74.0,3.0,1951.0,3244.0,10170.0,39.0,57325.0,30.2,36.3,12.1,2.2,1.4,47.7,39.1,27.1,1114.0,11.1,4.4,89.5,10.9,73.4,1.3,5.9,8.2,5.0,2.0,13,12.4,11.4,8.5,19.9,9.08,87.0,SULLIVAN'S GULCH,,,,
5864,SULLIVAN'S GULCH,2016-11,0.0,1.0,6.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.0,9.0,0.0,0.0,5.0,0.0,0.0,8.0,0.0,47.0,400960.0,280750.0,289.0,31.0,38.0,74.0,3.0,1951.0,3244.0,10170.0,39.0,57325.0,30.2,36.3,12.1,2.2,1.4,47.7,39.1,27.1,1114.0,11.1,4.4,89.5,10.9,73.4,1.3,5.9,8.2,5.0,2.0,13,12.4,11.4,8.5,19.9,9.08,87.0,SULLIVAN'S GULCH,,,,
5865,SULLIVAN'S GULCH,2016-12,0.0,0.0,4.0,0.0,5.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,20.0,11.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,51.0,400960.0,280750.0,289.0,31.0,38.0,74.0,3.0,1951.0,3244.0,10170.0,39.0,57325.0,30.2,36.3,12.1,2.2,1.4,47.7,39.1,27.1,1114.0,11.1,4.4,89.5,10.9,73.4,1.3,5.9,8.2,5.0,2.0,13,12.4,11.4,8.5,19.9,9.08,87.0,SULLIVAN'S GULCH,,,,
5866,SULLIVAN'S GULCH,2017-01,0.0,1.0,8.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,36.0,400960.0,280750.0,289.0,31.0,38.0,74.0,3.0,1951.0,3244.0,10170.0,39.0,57325.0,30.2,36.3,12.1,2.2,1.4,47.7,39.1,27.1,1114.0,11.1,4.4,89.5,10.9,73.4,1.3,5.9,8.2,5.0,2.0,13,12.4,11.4,8.5,19.9,9.08,87.0,SULLIVAN'S GULCH,,,,
5867,SULLIVAN'S GULCH,2017-02,0.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,20.0,4.0,0.0,0.0,2.0,1.0,1.0,4.0,0.0,39.0,400960.0,280750.0,289.0,31.0,38.0,74.0,3.0,1951.0,3244.0,10170.0,39.0,57325.0,30.2,36.3,12.1,2.2,1.4,47.7,39.1,27.1,1114.0,11.1,4.4,89.5,10.9,73.4,1.3,5.9,8.2,5.0,2.0,13,12.4,11.4,8.5,19.9,9.08,87.0,SULLIVAN'S GULCH,,,,
5868,SULLIVAN'S GULCH,2017-03,0.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,6.0,0.0,0.0,2.0,0.0,0.0,8.0,0.0,57.0,400960.0,280750.0,289.0,31.0,38.0,74.0,3.0,1951.0,3244.0,10170.0,39.0,57325.0,30.2,36.3,12.1,2.2,1.4,47.7,39.1,27.1,1114.0,11.1,4.4,89.5,10.9,73.4,1.3,5.9,8.2,5.0,2.0,13,12.4,11.4,8.5,19.9,9.08,87.0,SULLIVAN'S GULCH,,,,
5869,SULLIVAN'S GULCH,2017-04,0.0,0.0,4.0,0.0,2.0,1.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,20.0,4.0,0.0,0.0,3.0,0.0,0.0,7.0,0.0,46.0,400960.0,280750.0,289.0,31.0,38.0,74.0,3.0,1951.0,3244.0,10170.0,39.0,57325.0,30.2,36.3,12.1,2.2,1.4,47.7,39.1,27.1,1114.0,11.1,4.4,89.5,10.9,73.4,1.3,5.9,8.2,5.0,2.0,13,12.4,11.4,8.5,19.9,9.08,87.0,SULLIVAN'S GULCH,,,,
5870,SULLIVAN'S GULCH,2017-05,0.0,0.0,11.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20.0,7.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,51.0,400960.0,280750.0,289.0,31.0,38.0,74.0,3.0,1951.0,3244.0,10170.0,39.0,57325.0,30.2,36.3,12.1,2.2,1.4,47.7,39.1,27.1,1114.0,11.1,4.4,89.5,10.9,73.4,1.3,5.9,8.2,5.0,2.0,13,12.4,11.4,8.5,19.9,9.08,87.0,SULLIVAN'S GULCH,,,,
5871,SULLIVAN'S GULCH,2017-06,0.0,0.0,6.0,0.0,3.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,24.0,5.0,0.0,0.0,1.0,2.0,0.0,3.0,1.0,50.0,400960.0,280750.0,289.0,31.0,38.0,74.0,3.0,1951.0,3244.0,10170.0,39.0,57325.0,30.2,36.3,12.1,2.2,1.4,47.7,39.1,27.1,1114.0,11.1,4.4,89.5,10.9,73.4,1.3,5.9,8.2,5.0,2.0,13,12.4,11.4,8.5,19.9,9.08,87.0,SULLIVAN'S GULCH,,,,
5872,SULLIVAN'S GULCH,2017-07,0.0,6.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,6.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,50.0,400960.0,280750.0,289.0,31.0,38.0,74.0,3.0,1951.0,3244.0,10170.0,39.0,57325.0,30.2,36.3,12.1,2.2,1.4,47.7,39.1,27.1,1114.0,11.1,4.4,89.5,10.9,73.4,1.3,5.9,8.2,5.0,2.0,13,12.4,11.4,8.5,19.9,9.08,87.0,SULLIVAN'S GULCH,,,,
5873,SULLIVAN'S GULCH,2017-08,0.0,2.0,5.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,25.0,5.0,0.0,0.0,1.0,0.0,0.0,5.0,2.0,48.0,400960.0,280750.0,289.0,31.0,38.0,74.0,3.0,1951.0,3244.0,10170.0,39.0,57325.0,30.2,36.3,12.1,2.2,1.4,47.7,39.1,27.1,1114.0,11.1,4.4,89.5,10.9,73.4,1.3,5.9,8.2,5.0,2.0,13,12.4,11.4,8.5,19.9,9.08,87.0,SULLIVAN'S GULCH,,,,
5874,SULLIVAN'S GULCH,2017-09,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,19.0,5.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,36.0,400960.0,280750.0,289.0,31.0,38.0,74.0,3.0,1951.0,3244.0,10170.0,39.0,57325.0,30.2,36.3,12.1,2.2,1.4,47.7,39.1,27.1,1114.0,11.1,4.4,89.5,10.9,73.4,1.3,5.9,8.2,5.0,2.0,13,12.4,11.4,8.5,19.9,9.08,87.0,SULLIVAN'S GULCH,,,,
5875,SULLIVAN'S GULCH,2017-10,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,19.0,6.0,0.0,0.0,4.0,0.0,0.0,8.0,0.0,41.0,400960.0,280750.0,289.0,31.0,38.0,74.0,3.0,1951.0,3244.0,10170.0,39.0,57325.0,30.2,36.3,12.1,2.2,1.4,47.7,39.1,27.1,1114.0,11.1,4.4,89.5,10.9,73.4,1.3,5.9,8.2,5.0,2.0,13,12.4,11.4,8.5,19.9,9.08,87.0,SULLIVAN'S GULCH,,,,
5876,SULLIVAN'S GULCH,2017-11,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,16.0,5.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,32.0,400960.0,280750.0,289.0,31.0,38.0,74.0,3.0,1951.0,3244.0,10170.0,39.0,57325.0,30.2,36.3,12.1,2.2,1.4,47.7,39.1,27.1,1114.0,11.1,4.4,89.5,10.9,73.4,1.3,5.9,8.2,5.0,2.0,13,12.4,11.4,8.5,19.9,9.08,87.0,SULLIVAN'S GULCH,,,,
5877,SULLIVAN'S GULCH,2017-12,0.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,23.0,12.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,51.0,400960.0,280750.0,289.0,31.0,38.0,74.0,3.0,1951.0,3244.0,10170.0,39.0,57325.0,30.2,36.3,12.1,2.2,1.4,47.7,39.1,27.1,1114.0,11.1,4.4,89.5,10.9,73.4,1.3,5.9,8.2,5.0,2.0,13,12.4,11.4,8.5,19.9,9.08,87.0,SULLIVAN'S GULCH,,,,
5878,SULLIVAN'S GULCH,2018-01,0.0,0.0,9.0,0.0,2.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,19.0,8.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,46.0,400960.0,280750.0,289.0,31.0,38.0,74.0,3.0,1951.0,3244.0,10170.0,39.0,57325.0,30.2,36.3,12.1,2.2,1.4,47.7,39.1,27.1,1114.0,11.1,4.4,89.5,10.9,73.4,1.3,5.9,8.2,5.0,2.0,13,12.4,11.4,8.5,19.9,9.08,87.0,SULLIVAN'S GULCH,,,,
5879,SULLIVAN'S GULCH,2018-02,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,33.0,400960.0,280750.0,289.0,31.0,38.0,74.0,3.0,1951.0,3244.0,10170.0,39.0,57325.0,30.2,36.3,12.1,2.2,1.4,47.7,39.1,27.1,1114.0,11.1,4.4,89.5,10.9,73.4,1.3,5.9,8.2,5.0,2.0,13,12.4,11.4,8.5,19.9,9.08,87.0,SULLIVAN'S GULCH,,,,
5880,SULLIVAN'S GULCH,2018-03,0.0,0.0,2.0,0.0,2.0,1.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,24.0,7.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,53.0,400960.0,280750.0,289.0,31.0,38.0,74.0,3.0,1951.0,3244.0,10170.0,39.0,57325.0,30.2,36.3,12.1,2.2,1.4,47.7,39.1,27.1,1114.0,11.1,4.4,89.5,10.9,73.4,1.3,5.9,8.2,5.0,2.0,13,12.4,11.4,8.5,19.9,9.08,87.0,SULLIVAN'S GULCH,,,,
5881,SULLIVAN'S GULCH,2018-04,0.0,0.0,5.0,0.0,1.0,0.0,2.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,22.0,4.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,46.0,400960.0,280750.0,289.0,31.0,38.0,74.0,3.0,1951.0,3244.0,10170.0,39.0,57325.0,30.2,36.3,12.1,2.2,1.4,47.7,39.1,27.1,1114.0,11.1,4.4,89.5,10.9,73.4,1.3,5.9,8.2,5.0,2.0,13,12.4,11.4,8.5,19.9,9.08,87.0,SULLIVAN'S GULCH,,,,
5882,SULLIVAN'S GULCH,2018-05,0.0,0.0,8.0,0.0,5.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.0,400960.0,280750.0,289.0,31.0,38.0,74.0,3.0,1951.0,3244.0,10170.0,39.0,57325.0,30.2,36.3,12.1,2.2,1.4,47.7,39.1,27.1,1114.0,11.1,4.4,89.5,10.9,73.4,1.3,5.9,8.2,5.0,2.0,13,12.4,11.4,8.5,19.9,9.08,87.0,SULLIVAN'S GULCH,,,,
5883,SULLIVAN'S GULCH,2018-06,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,15.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,29.0,400960.0,280750.0,289.0,31.0,38.0,74.0,3.0,1951.0,3244.0,10170.0,39.0,57325.0,30.2,36.3,12.1,2.2,1.4,47.7,39.1,27.1,1114.0,11.1,4.4,89.5,10.9,73.4,1.3,5.9,8.2,5.0,2.0,13,12.4,11.4,8.5,19.9,9.08,87.0,SULLIVAN'S GULCH,,,,
5884,SULLIVAN'S GULCH,2018-07,0.0,0.0,1.0,0.0,4.0,1.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,24.0,5.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,44.0,400960.0,280750.0,289.0,31.0,38.0,74.0,3.0,1951.0,3244.0,10170.0,39.0,57325.0,30.2,36.3,12.1,2.2,1.4,47.7,39.1,27.1,1114.0,11.1,4.4,89.5,10.9,73.4,1.3,5.9,8.2,5.0,2.0,13,12.4,11.4,8.5,19.9,9.08,87.0,SULLIVAN'S GULCH,,,,
5885,SULLIVAN'S GULCH,2018-08,0.0,0.0,4.0,0.0,2.0,1.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,20.0,8.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,50.0,400960.0,280750.0,289.0,31.0,38.0,74.0,3.0,1951.0,3244.0,10170.0,39.0,57325.0,30.2,36.3,12.1,2.2,1.4,47.7,39.1,27.1,1114.0,11.1,4.4,89.5,10.9,73.4,1.3,5.9,8.2,5.0,2.0,13,12.4,11.4,8.5,19.9,9.08,87.0,SULLIVAN'S GULCH,,,,
5886,SULLIVAN'S GULCH,2018-09,0.0,1.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,8.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,31.0,400960.0,280750.0,289.0,31.0,38.0,74.0,3.0,1951.0,3244.0,10170.0,39.0,57325.0,30.2,36.3,12.1,2.2,1.4,47.7,39.1,27.1,1114.0,11.1,4.4,89.5,10.9,73.4,1.3,5.9,8.2,5.0,2.0,13,12.4,11.4,8.5,19.9,9.08,87.0,SULLIVAN'S GULCH,,,,
