index,Neighborhood,OccurMonth_Year,Animal Cruelty Offenses,Arson,Assault Offenses,Bribery,Burglary,Counterfeiting/Forgery,Drug/Narcotic Offenses,Embezzlement,Extortion/Blackmail,Fraud Offenses,Homicide Offenses,Human Trafficking Offenses,Kidnapping/Abduction,Larceny Offenses,Motor Vehicle Theft,Pornography/Obscene Material,Prostitution Offenses,Robbery,Sex Offenses,Stolen Property Offenses,Vandalism,Weapon Law Violations,Total_Offenses,avg_home_price,median_home_price,average_cost_per_foot,days_on_market,homes_sold_2017,condo_sales,distressed_property_sales,year_built,adj_popn,adj_popn_pe_sq_mi,median_age,median_household_income,home_ownership,married,divorced,widowed,seperated,never_married,popn_bachelors_degree_perc,popn_graduate_degree,median_monthly_housing_expenses,people_below_poverty,unemployed_perc,english_perc,perc_households_children,x,perc_diff_county_last_year,perc_diff_state_last_year,total_newcomers_perc,x.1,parks_perc,x.2,commute_by_public_transit,commute_by_bike_perc,commute_by_walking_perc,commute_biking_walking_perc,miles_bike_route_per_sqkm,walk_score,Matched_Names,Unnamed: 0,dates,Neighborhoods,Average Radiance Per Pixel Per month
4492,PIEDMONT,2018-12,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,14.0,452624.0,445000.0,221.0,28.0,115.0,8.0,2.0,1946.0,7124.0,7393.0,36.0,57131.0,54.2,35.2,10.5,5.3,0.9,48.1,33.5,16.1,1050.0,16.2,8.2,87.7,25.7,83.3,2.2,3.0,5.4,30.0,5.0,13,13.5,9.4,2.9,12.3,5.72,71.0,PIEDMONT,7286.0,2018-12-01,PIEDMONT,28.012664430880143
4493,PIEDMONT,2019-01,0.0,0.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,17.0,452624.0,445000.0,221.0,28.0,115.0,8.0,2.0,1946.0,7124.0,7393.0,36.0,57131.0,54.2,35.2,10.5,5.3,0.9,48.1,33.5,16.1,1050.0,16.2,8.2,87.7,25.7,83.3,2.2,3.0,5.4,30.0,5.0,13,13.5,9.4,2.9,12.3,5.72,71.0,PIEDMONT,7408.0,2019-01-01,PIEDMONT,30.56512071692655
4494,PIEDMONT,2019-02,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,11.0,452624.0,445000.0,221.0,28.0,115.0,8.0,2.0,1946.0,7124.0,7393.0,36.0,57131.0,54.2,35.2,10.5,5.3,0.9,48.1,33.5,16.1,1050.0,16.2,8.2,87.7,25.7,83.3,2.2,3.0,5.4,30.0,5.0,13,13.5,9.4,2.9,12.3,5.72,71.0,PIEDMONT,7530.0,2019-02-01,PIEDMONT,25.98809817991805
4495,PIEDMONT,2019-03,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,452624.0,445000.0,221.0,28.0,115.0,8.0,2.0,1946.0,7124.0,7393.0,36.0,57131.0,54.2,35.2,10.5,5.3,0.9,48.1,33.5,16.1,1050.0,16.2,8.2,87.7,25.7,83.3,2.2,3.0,5.4,30.0,5.0,13,13.5,9.4,2.9,12.3,5.72,71.0,PIEDMONT,7652.0,2019-03-01,PIEDMONT,28.53647490467786
4496,PIEDMONT,2019-04,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,452624.0,445000.0,221.0,28.0,115.0,8.0,2.0,1946.0,7124.0,7393.0,36.0,57131.0,54.2,35.2,10.5,5.3,0.9,48.1,33.5,16.1,1050.0,16.2,8.2,87.7,25.7,83.3,2.2,3.0,5.4,30.0,5.0,13,13.5,9.4,2.9,12.3,5.72,71.0,PIEDMONT,7774.0,2019-04-01,PIEDMONT,29.993374473309903
4497,PIEDMONT,2019-05,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,452624.0,445000.0,221.0,28.0,115.0,8.0,2.0,1946.0,7124.0,7393.0,36.0,57131.0,54.2,35.2,10.5,5.3,0.9,48.1,33.5,16.1,1050.0,16.2,8.2,87.7,25.7,83.3,2.2,3.0,5.4,30.0,5.0,13,13.5,9.4,2.9,12.3,5.72,71.0,PIEDMONT,7896.0,2019-05-01,PIEDMONT,30.50162788357495
4498,PIEDMONT,2019-06,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,18.0,452624.0,445000.0,221.0,28.0,115.0,8.0,2.0,1946.0,7124.0,7393.0,36.0,57131.0,54.2,35.2,10.5,5.3,0.9,48.1,33.5,16.1,1050.0,16.2,8.2,87.7,25.7,83.3,2.2,3.0,5.4,30.0,5.0,13,13.5,9.4,2.9,12.3,5.72,71.0,PIEDMONT,8018.0,2019-06-01,PIEDMONT,29.01849046443521
4499,PIEDMONT,2019-07,0.0,0.0,5.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27.0,452624.0,445000.0,221.0,28.0,115.0,8.0,2.0,1946.0,7124.0,7393.0,36.0,57131.0,54.2,35.2,10.5,5.3,0.9,48.1,33.5,16.1,1050.0,16.2,8.2,87.7,25.7,83.3,2.2,3.0,5.4,30.0,5.0,13,13.5,9.4,2.9,12.3,5.72,71.0,PIEDMONT,8140.0,2019-07-01,PIEDMONT,27.22378002071203
4500,PIEDMONT,2019-08,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,24.0,452624.0,445000.0,221.0,28.0,115.0,8.0,2.0,1946.0,7124.0,7393.0,36.0,57131.0,54.2,35.2,10.5,5.3,0.9,48.1,33.5,16.1,1050.0,16.2,8.2,87.7,25.7,83.3,2.2,3.0,5.4,30.0,5.0,13,13.5,9.4,2.9,12.3,5.72,71.0,PIEDMONT,8262.0,2019-08-01,PIEDMONT,28.43484699040485
4501,PIEDMONT,2019-09,0.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,18.0,452624.0,445000.0,221.0,28.0,115.0,8.0,2.0,1946.0,7124.0,7393.0,36.0,57131.0,54.2,35.2,10.5,5.3,0.9,48.1,33.5,16.1,1050.0,16.2,8.2,87.7,25.7,83.3,2.2,3.0,5.4,30.0,5.0,13,13.5,9.4,2.9,12.3,5.72,71.0,PIEDMONT,8384.0,2019-09-01,PIEDMONT,25.310036968875234
4502,PIEDMONT,2019-10,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,23.0,452624.0,445000.0,221.0,28.0,115.0,8.0,2.0,1946.0,7124.0,7393.0,36.0,57131.0,54.2,35.2,10.5,5.3,0.9,48.1,33.5,16.1,1050.0,16.2,8.2,87.7,25.7,83.3,2.2,3.0,5.4,30.0,5.0,13,13.5,9.4,2.9,12.3,5.72,71.0,PIEDMONT,8506.0,2019-10-01,PIEDMONT,29.466398463399592
4503,PIEDMONT,2019-11,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,17.0,452624.0,445000.0,221.0,28.0,115.0,8.0,2.0,1946.0,7124.0,7393.0,36.0,57131.0,54.2,35.2,10.5,5.3,0.9,48.1,33.5,16.1,1050.0,16.2,8.2,87.7,25.7,83.3,2.2,3.0,5.4,30.0,5.0,13,13.5,9.4,2.9,12.3,5.72,71.0,PIEDMONT,8628.0,2019-11-01,PIEDMONT,30.68401899275841
4504,PIEDMONT,2019-12,0.0,0.0,6.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,35.0,452624.0,445000.0,221.0,28.0,115.0,8.0,2.0,1946.0,7124.0,7393.0,36.0,57131.0,54.2,35.2,10.5,5.3,0.9,48.1,33.5,16.1,1050.0,16.2,8.2,87.7,25.7,83.3,2.2,3.0,5.4,30.0,5.0,13,13.5,9.4,2.9,12.3,5.72,71.0,PIEDMONT,8750.0,2019-12-01,PIEDMONT,24.27144483246033
4505,PIEDMONT,2020-01,0.0,0.0,4.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,7.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,30.0,452624.0,445000.0,221.0,28.0,115.0,8.0,2.0,1946.0,7124.0,7393.0,36.0,57131.0,54.2,35.2,10.5,5.3,0.9,48.1,33.5,16.1,1050.0,16.2,8.2,87.7,25.7,83.3,2.2,3.0,5.4,30.0,5.0,13,13.5,9.4,2.9,12.3,5.72,71.0,PIEDMONT,8872.0,2020-01-01,PIEDMONT,23.66925093105861
4506,PIEDMONT,2020-02,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.0,452624.0,445000.0,221.0,28.0,115.0,8.0,2.0,1946.0,7124.0,7393.0,36.0,57131.0,54.2,35.2,10.5,5.3,0.9,48.1,33.5,16.1,1050.0,16.2,8.2,87.7,25.7,83.3,2.2,3.0,5.4,30.0,5.0,13,13.5,9.4,2.9,12.3,5.72,71.0,PIEDMONT,8994.0,2020-02-01,PIEDMONT,30.22025734418398
4507,PIEDMONT,2020-03,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,16.0,452624.0,445000.0,221.0,28.0,115.0,8.0,2.0,1946.0,7124.0,7393.0,36.0,57131.0,54.2,35.2,10.5,5.3,0.9,48.1,33.5,16.1,1050.0,16.2,8.2,87.7,25.7,83.3,2.2,3.0,5.4,30.0,5.0,13,13.5,9.4,2.9,12.3,5.72,71.0,PIEDMONT,9116.0,2020-03-01,PIEDMONT,29.0128271323188
4508,PIEDMONT,2020-04,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,28.0,452624.0,445000.0,221.0,28.0,115.0,8.0,2.0,1946.0,7124.0,7393.0,36.0,57131.0,54.2,35.2,10.5,5.3,0.9,48.1,33.5,16.1,1050.0,16.2,8.2,87.7,25.7,83.3,2.2,3.0,5.4,30.0,5.0,13,13.5,9.4,2.9,12.3,5.72,71.0,PIEDMONT,9238.0,2020-04-01,PIEDMONT,27.612676463454463
4509,PIEDMONT,2020-05,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,18.0,452624.0,445000.0,221.0,28.0,115.0,8.0,2.0,1946.0,7124.0,7393.0,36.0,57131.0,54.2,35.2,10.5,5.3,0.9,48.1,33.5,16.1,1050.0,16.2,8.2,87.7,25.7,83.3,2.2,3.0,5.4,30.0,5.0,13,13.5,9.4,2.9,12.3,5.72,71.0,PIEDMONT,9360.0,2020-05-01,PIEDMONT,25.789204558989997
4510,PIEDMONT,2020-06,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,23.0,452624.0,445000.0,221.0,28.0,115.0,8.0,2.0,1946.0,7124.0,7393.0,36.0,57131.0,54.2,35.2,10.5,5.3,0.9,48.1,33.5,16.1,1050.0,16.2,8.2,87.7,25.7,83.3,2.2,3.0,5.4,30.0,5.0,13,13.5,9.4,2.9,12.3,5.72,71.0,PIEDMONT,9482.0,2020-06-01,PIEDMONT,28.03726800474474
4511,PIEDMONT,2020-07,0.0,0.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,17.0,452624.0,445000.0,221.0,28.0,115.0,8.0,2.0,1946.0,7124.0,7393.0,36.0,57131.0,54.2,35.2,10.5,5.3,0.9,48.1,33.5,16.1,1050.0,16.2,8.2,87.7,25.7,83.3,2.2,3.0,5.4,30.0,5.0,13,13.5,9.4,2.9,12.3,5.72,71.0,PIEDMONT,9604.0,2020-07-01,PIEDMONT,28.150141612497016
4512,PIEDMONT,2020-08,0.0,1.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,35.0,452624.0,445000.0,221.0,28.0,115.0,8.0,2.0,1946.0,7124.0,7393.0,36.0,57131.0,54.2,35.2,10.5,5.3,0.9,48.1,33.5,16.1,1050.0,16.2,8.2,87.7,25.7,83.3,2.2,3.0,5.4,30.0,5.0,13,13.5,9.4,2.9,12.3,5.72,71.0,PIEDMONT,9726.0,2020-08-01,PIEDMONT,29.25445514132228
4513,PIEDMONT,2020-09,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,13.0,452624.0,445000.0,221.0,28.0,115.0,8.0,2.0,1946.0,7124.0,7393.0,36.0,57131.0,54.2,35.2,10.5,5.3,0.9,48.1,33.5,16.1,1050.0,16.2,8.2,87.7,25.7,83.3,2.2,3.0,5.4,30.0,5.0,13,13.5,9.4,2.9,12.3,5.72,71.0,PIEDMONT,9848.0,2020-09-01,PIEDMONT,19.89888455695256
4514,PIEDMONT,2020-10,0.0,0.0,6.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,9.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,46.0,452624.0,445000.0,221.0,28.0,115.0,8.0,2.0,1946.0,7124.0,7393.0,36.0,57131.0,54.2,35.2,10.5,5.3,0.9,48.1,33.5,16.1,1050.0,16.2,8.2,87.7,25.7,83.3,2.2,3.0,5.4,30.0,5.0,13,13.5,9.4,2.9,12.3,5.72,71.0,PIEDMONT,9970.0,2020-10-01,PIEDMONT,28.82276664372941
4515,PIEDMONT,2020-11,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,6.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,23.0,452624.0,445000.0,221.0,28.0,115.0,8.0,2.0,1946.0,7124.0,7393.0,36.0,57131.0,54.2,35.2,10.5,5.3,0.9,48.1,33.5,16.1,1050.0,16.2,8.2,87.7,25.7,83.3,2.2,3.0,5.4,30.0,5.0,13,13.5,9.4,2.9,12.3,5.72,71.0,PIEDMONT,10092.0,2020-11-01,PIEDMONT,25.83852292522649
4516,PIEDMONT,2020-12,0.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,20.0,452624.0,445000.0,221.0,28.0,115.0,8.0,2.0,1946.0,7124.0,7393.0,36.0,57131.0,54.2,35.2,10.5,5.3,0.9,48.1,33.5,16.1,1050.0,16.2,8.2,87.7,25.7,83.3,2.2,3.0,5.4,30.0,5.0,13,13.5,9.4,2.9,12.3,5.72,71.0,PIEDMONT,10214.0,2020-12-01,PIEDMONT,21.53190423141826
4517,PIEDMONT,2021-01,0.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,27.0,452624.0,445000.0,221.0,28.0,115.0,8.0,2.0,1946.0,7124.0,7393.0,36.0,57131.0,54.2,35.2,10.5,5.3,0.9,48.1,33.5,16.1,1050.0,16.2,8.2,87.7,25.7,83.3,2.2,3.0,5.4,30.0,5.0,13,13.5,9.4,2.9,12.3,5.72,71.0,PIEDMONT,10336.0,2021-01-01,PIEDMONT,30.098736331281497
4518,PIEDMONT,2021-02,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,23.0,452624.0,445000.0,221.0,28.0,115.0,8.0,2.0,1946.0,7124.0,7393.0,36.0,57131.0,54.2,35.2,10.5,5.3,0.9,48.1,33.5,16.1,1050.0,16.2,8.2,87.7,25.7,83.3,2.2,3.0,5.4,30.0,5.0,13,13.5,9.4,2.9,12.3,5.72,71.0,PIEDMONT,10458.0,2021-02-01,PIEDMONT,34.79296388696871
4519,PIEDMONT,2021-03,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,19.0,452624.0,445000.0,221.0,28.0,115.0,8.0,2.0,1946.0,7124.0,7393.0,36.0,57131.0,54.2,35.2,10.5,5.3,0.9,48.1,33.5,16.1,1050.0,16.2,8.2,87.7,25.7,83.3,2.2,3.0,5.4,30.0,5.0,13,13.5,9.4,2.9,12.3,5.72,71.0,PIEDMONT,10580.0,2021-03-01,PIEDMONT,31.9551783364425
4520,PIEDMONT,2021-04,0.0,3.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,21.0,452624.0,445000.0,221.0,28.0,115.0,8.0,2.0,1946.0,7124.0,7393.0,36.0,57131.0,54.2,35.2,10.5,5.3,0.9,48.1,33.5,16.1,1050.0,16.2,8.2,87.7,25.7,83.3,2.2,3.0,5.4,30.0,5.0,13,13.5,9.4,2.9,12.3,5.72,71.0,PIEDMONT,,,,
4521,PIEDMONT,2021-05,0.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,13.0,10.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,39.0,452624.0,445000.0,221.0,28.0,115.0,8.0,2.0,1946.0,7124.0,7393.0,36.0,57131.0,54.2,35.2,10.5,5.3,0.9,48.1,33.5,16.1,1050.0,16.2,8.2,87.7,25.7,83.3,2.2,3.0,5.4,30.0,5.0,13,13.5,9.4,2.9,12.3,5.72,71.0,PIEDMONT,,,,
4522,PLEASANT VALLEY,2015-07,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,20.0,388520.0,377500.0,174.0,47.0,178.0,2.0,6.0,1988.0,11414.0,1790.0,38.0,65682.0,73.7,54.4,12.1,5.7,1.7,26.3,17.2,8.5,1182.0,16.4,5.7,65.0,38.8,86.8,3.5,2.9,7.9,1057.0,37.0,26,5.2,0.5,0.7,1.2,1.46,22.0,PLEASANT VALLEY,,,,
4523,PLEASANT VALLEY,2015-08,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,8.0,388520.0,377500.0,174.0,47.0,178.0,2.0,6.0,1988.0,11414.0,1790.0,38.0,65682.0,73.7,54.4,12.1,5.7,1.7,26.3,17.2,8.5,1182.0,16.4,5.7,65.0,38.8,86.8,3.5,2.9,7.9,1057.0,37.0,26,5.2,0.5,0.7,1.2,1.46,22.0,PLEASANT VALLEY,,,,
4524,PLEASANT VALLEY,2015-09,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,11.0,388520.0,377500.0,174.0,47.0,178.0,2.0,6.0,1988.0,11414.0,1790.0,38.0,65682.0,73.7,54.4,12.1,5.7,1.7,26.3,17.2,8.5,1182.0,16.4,5.7,65.0,38.8,86.8,3.5,2.9,7.9,1057.0,37.0,26,5.2,0.5,0.7,1.2,1.46,22.0,PLEASANT VALLEY,,,,
4525,PLEASANT VALLEY,2015-10,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,7.0,3.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,20.0,388520.0,377500.0,174.0,47.0,178.0,2.0,6.0,1988.0,11414.0,1790.0,38.0,65682.0,73.7,54.4,12.1,5.7,1.7,26.3,17.2,8.5,1182.0,16.4,5.7,65.0,38.8,86.8,3.5,2.9,7.9,1057.0,37.0,26,5.2,0.5,0.7,1.2,1.46,22.0,PLEASANT VALLEY,,,,
4526,PLEASANT VALLEY,2015-11,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,16.0,388520.0,377500.0,174.0,47.0,178.0,2.0,6.0,1988.0,11414.0,1790.0,38.0,65682.0,73.7,54.4,12.1,5.7,1.7,26.3,17.2,8.5,1182.0,16.4,5.7,65.0,38.8,86.8,3.5,2.9,7.9,1057.0,37.0,26,5.2,0.5,0.7,1.2,1.46,22.0,PLEASANT VALLEY,,,,
4527,PLEASANT VALLEY,2015-12,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,13.0,388520.0,377500.0,174.0,47.0,178.0,2.0,6.0,1988.0,11414.0,1790.0,38.0,65682.0,73.7,54.4,12.1,5.7,1.7,26.3,17.2,8.5,1182.0,16.4,5.7,65.0,38.8,86.8,3.5,2.9,7.9,1057.0,37.0,26,5.2,0.5,0.7,1.2,1.46,22.0,PLEASANT VALLEY,,,,
4528,PLEASANT VALLEY,2016-01,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,25.0,388520.0,377500.0,174.0,47.0,178.0,2.0,6.0,1988.0,11414.0,1790.0,38.0,65682.0,73.7,54.4,12.1,5.7,1.7,26.3,17.2,8.5,1182.0,16.4,5.7,65.0,38.8,86.8,3.5,2.9,7.9,1057.0,37.0,26,5.2,0.5,0.7,1.2,1.46,22.0,PLEASANT VALLEY,,,,
4529,PLEASANT VALLEY,2016-02,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,9.0,388520.0,377500.0,174.0,47.0,178.0,2.0,6.0,1988.0,11414.0,1790.0,38.0,65682.0,73.7,54.4,12.1,5.7,1.7,26.3,17.2,8.5,1182.0,16.4,5.7,65.0,38.8,86.8,3.5,2.9,7.9,1057.0,37.0,26,5.2,0.5,0.7,1.2,1.46,22.0,PLEASANT VALLEY,,,,
4530,PLEASANT VALLEY,2016-03,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,388520.0,377500.0,174.0,47.0,178.0,2.0,6.0,1988.0,11414.0,1790.0,38.0,65682.0,73.7,54.4,12.1,5.7,1.7,26.3,17.2,8.5,1182.0,16.4,5.7,65.0,38.8,86.8,3.5,2.9,7.9,1057.0,37.0,26,5.2,0.5,0.7,1.2,1.46,22.0,PLEASANT VALLEY,,,,
4531,PLEASANT VALLEY,2016-04,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,17.0,388520.0,377500.0,174.0,47.0,178.0,2.0,6.0,1988.0,11414.0,1790.0,38.0,65682.0,73.7,54.4,12.1,5.7,1.7,26.3,17.2,8.5,1182.0,16.4,5.7,65.0,38.8,86.8,3.5,2.9,7.9,1057.0,37.0,26,5.2,0.5,0.7,1.2,1.46,22.0,PLEASANT VALLEY,,,,
4532,PLEASANT VALLEY,2016-05,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,388520.0,377500.0,174.0,47.0,178.0,2.0,6.0,1988.0,11414.0,1790.0,38.0,65682.0,73.7,54.4,12.1,5.7,1.7,26.3,17.2,8.5,1182.0,16.4,5.7,65.0,38.8,86.8,3.5,2.9,7.9,1057.0,37.0,26,5.2,0.5,0.7,1.2,1.46,22.0,PLEASANT VALLEY,,,,
4533,PLEASANT VALLEY,2016-06,1.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,388520.0,377500.0,174.0,47.0,178.0,2.0,6.0,1988.0,11414.0,1790.0,38.0,65682.0,73.7,54.4,12.1,5.7,1.7,26.3,17.2,8.5,1182.0,16.4,5.7,65.0,38.8,86.8,3.5,2.9,7.9,1057.0,37.0,26,5.2,0.5,0.7,1.2,1.46,22.0,PLEASANT VALLEY,,,,
4534,PLEASANT VALLEY,2016-07,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,12.0,388520.0,377500.0,174.0,47.0,178.0,2.0,6.0,1988.0,11414.0,1790.0,38.0,65682.0,73.7,54.4,12.1,5.7,1.7,26.3,17.2,8.5,1182.0,16.4,5.7,65.0,38.8,86.8,3.5,2.9,7.9,1057.0,37.0,26,5.2,0.5,0.7,1.2,1.46,22.0,PLEASANT VALLEY,,,,
4535,PLEASANT VALLEY,2016-08,0.0,0.0,6.0,0.0,3.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,29.0,388520.0,377500.0,174.0,47.0,178.0,2.0,6.0,1988.0,11414.0,1790.0,38.0,65682.0,73.7,54.4,12.1,5.7,1.7,26.3,17.2,8.5,1182.0,16.4,5.7,65.0,38.8,86.8,3.5,2.9,7.9,1057.0,37.0,26,5.2,0.5,0.7,1.2,1.46,22.0,PLEASANT VALLEY,,,,
4536,PLEASANT VALLEY,2016-09,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,17.0,388520.0,377500.0,174.0,47.0,178.0,2.0,6.0,1988.0,11414.0,1790.0,38.0,65682.0,73.7,54.4,12.1,5.7,1.7,26.3,17.2,8.5,1182.0,16.4,5.7,65.0,38.8,86.8,3.5,2.9,7.9,1057.0,37.0,26,5.2,0.5,0.7,1.2,1.46,22.0,PLEASANT VALLEY,,,,
